text,label
help me solve fucking issues with my payment,PAYMENT
"I have an issue paying with card, can you report it?",PAYMENT
can you ask an agent how I could report a problem with my payment ?,PAYMENT
"please, can you ask an agent how I could notify a fucking issue with my payment?",PAYMENT
"I want to notify a payment issue, what do I have to do?",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, what do I have to do to notify it?",PAYMENT
an error pops when I attempt to make a payment with card,PAYMENT
"please, ask an agent where to notify payment problems",PAYMENT
"I have a problem when trying to pay for my online order, can you report it?",PAYMENT
"ihave an issue making a payment, can i inform of it?",PAYMENT
"i have a problem making a payment with card, report it",PAYMENT
"I want to inform of a payment issue, what can I do?",PAYMENT
"i have an issue when trying to pay with card, repotr it",PAYMENT
"an error message pops when I attempt to pay , what do I have to do?",PAYMENT
"I have a problem when trying to make a payment with card, I need help reporting it",PAYMENT
"i have a problem making a payment with card, help me report it",PAYMENT
i need help reporting an issue making a payment,PAYMENT
"I have a problem when trying to make a payment, how can I notify it?",PAYMENT
ask an agent where to inform of a problem making a payment,PAYMENT
"I have a problem making a payment with card, can you report it?",PAYMENT
can u ask an agent how to report issues making a payment?,PAYMENT
how can I report a problem with my payment?,PAYMENT
how to inform of a problem paying,PAYMENT
"I got an error message when I tried to make an payment, but I was charged anyway, how can I inform of it?",PAYMENT
how do  I solve iswsues paying?,PAYMENT
"an error message pops when I attempt to make a payment with card, what do I have to do?",PAYMENT
"i wanna notify a payment issue, what should i do?",PAYMENT
"I want to solve a problem paying, can you help me?",PAYMENT
"I have an problem when trying to pay for my online order, can you notify it?",PAYMENT
"I got an error mssage when I tried to make a payment , but I was charged anyway, notify it",PAYMENT
can u ask an agent to inform of problems making a payment?,PAYMENT
"I have an issue when trying to make a payment with card, what do I have to do to notify it?",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, I need help notifying it",PAYMENT
how can I report payment issues?,PAYMENT
ask an agent to report a problem making a payment,PAYMENT
"please, ask an agent where I could inform of a fucking payment problem",PAYMENT
"I have  an issue paying with card, can you inform of it?",PAYMENT
"I have a problem making a payment, what should I do to notify it?",PAYMENT
"I want to notify a problem making a payment, what can I do?",PAYMENT
"I have a problem when trying to make a payment, I need help notifying it",PAYMENT
"I get an error message when I attempt to make a payment, what can I do?",PAYMENT
"I have an issue when trying to pay for my online order, how do I report it?",PAYMENT
"an error message pops when i attempt to make a payment for my online order, what can i do?",PAYMENT
"can u ask an agent how to inform of fucking problems paying, please?",PAYMENT
"i have a problem paying for my online order, inform of it",PAYMENT
I get an error when I try to pay for my order,PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway, help me report it",PAYMENT
"i got an error message when i tried to pay, but my card was charged anyway, notify it",PAYMENT
"I have a problem making a payment with card, I need help informing of it",PAYMENT
"an error pops when I try to pay with card, what can I do?",PAYMENT
"i wanna notify a payment problem, what should i do?",PAYMENT
how can I solve as problem paying?,PAYMENT
i have a problem making a payment with card,PAYMENT
"I got an error message when I tried to pay, but my card was charged anyway",PAYMENT
I have a problem when trying to make a payment with card and I want to report it,PAYMENT
"I got an error when I attempted to make an payment, but I was charged anyway, can you inform of it?",PAYMENT
ask an agent where i can report an issue making a payment,PAYMENT
i have a problem when trying to pay with card and i want to notify it,PAYMENT
"I have an issue when trying to make a payment with card, I need help notifying it",PAYMENT
I need help solving an issue with my payment,PAYMENT
can I inform of a fucking issue with my payment?,PAYMENT
"an error opps when I try to pay with card, can you help me?",PAYMENT
i have a problem paying and i want to inform of it,PAYMENT
can u sak an agent where i can notify fucking issues making a payment?,PAYMENT
"help me notify a fucking problem making a payment, please",PAYMENT
can u ask an agent if i can solve a problem with my payment?,PAYMENT
"i got an error message when i tried to pay, but my card was charged anyway and i wanna inform of it",PAYMENT
how can i inform of an issue making a payment?,PAYMENT
"I have a problem when trying to pay, how do I inform of it?",PAYMENT
I have an issue paying with card and I'd like to report it,PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway, can I report it?",PAYMENT
"i have a problem paying with card, report it",PAYMENT
"I got an error when I tried to make a payment, but I was charged anyway, what can I do to notify it?",PAYMENT
"I have a problem when trying to pay for my online order, what can I do to notify it?",PAYMENT
"i get an error message when i ty to make a payment for my order, what do i have to do?",PAYMENT
"i got an error message whe i tried to make a payment, but i was charged anyway, can u report it?",PAYMENT
"I have a problem paying for my online order, can I inform of it?",PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, help me report it",PAYMENT
i have a problem when trying to make a payment with card and i want to report it,PAYMENT
"i get an error message when i attempt to make a payment, what can i do?",PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, how do I inform of it?",PAYMENT
"i got a error when i tried to make a payment, but my card was charged anyway, i need help informing of it, please",PAYMENT
"please, can you ask an agent if I can inform of an issue with my payment?",PAYMENT
"i have a problem paying for my order, what can i do?",PAYMENT
i have an issue when trying to pay and i want to report it,PAYMENT
"an error pops qhen I attempt to make a payment with cardf, what should I do?",PAYMENT
"I get an error message when I try to pay, what should I do?",PAYMENT
"i want to report a problem with my payment, what can i do?",PAYMENT
"I have a problem paying for my online order, what should I do?",PAYMENT
where do i notify a problem paying?,PAYMENT
"I have an issue making a payment with card, what should I do to report it?",PAYMENT
where to inform of a payment problem,PAYMENT
where to notify problems paying,PAYMENT
help me notify issues paying,PAYMENT
could u ask an agent where i can report a fucking issue making a payment?,PAYMENT
"I get an error when I attempt to pay with card, what can I do?",PAYMENT
"an error pops when I try to make a payment, what do I have to do?",PAYMENT
"i got an error message when i tried to pay, but my card was charged anyway and i want to inform of it",PAYMENT
"i have a problem when trying to make a payment and i want to report it, please",PAYMENT
"I have a problem making a payment, inform of it, please",PAYMENT
"I have a problem paying for my order, what should I do to inform of it?",PAYMENT
can I solve an issue making a payment?,PAYMENT
how do i notify a problem paying?,PAYMENT
"i get an error when i attempt to make a payment with card, what should i do?",PAYMENT
"I got an error message when I attempted to make an payment, but I was charged anyway, what can I do to report it?",PAYMENT
"an error message pops when I attempt to pay for my online order, what can I do?",PAYMENT
"I have an issue when trying to pay, can you inform of it?",PAYMENT
ask an agent how i can report fucking problems with my payment,PAYMENT
"I have a problem hwen trying to pay, can you help me?",PAYMENT
where can I notify issues making a payment?,PAYMENT
"i got an error when i tried to make a payment, but my card was charged anyway, could u report it, please?",PAYMENT
"I got an error message when I attempted to make a payment, but my card was charged anyway, notify it",PAYMENT
can u ask an agent if i can solve a problem paying?,PAYMENT
ask an agent where i could report issues making a payment,PAYMENT
"i have an issue making a payment, what do i have to do to inform of it?",PAYMENT
can i solve a problem making a payment?,PAYMENT
"I got an error when I tried to pay, but my card was charged anyway, what can I do?",PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway, report it",PAYMENT
"I have a problem when trying to make a payment, what do I have to do to inform of it?",PAYMENT
help me inform of problems with my payment,PAYMENT
where can I report a problem  making a payment?,PAYMENT
where can i notify an issue with my payment?,PAYMENT
"I got an error when I tried to pay, but  my card was charged anyway, how can I report it?",PAYMENT
"i got an error message when i tried to make a payment, but i was charged anyway and i wanna notify it",PAYMENT
I have an issue paying for my online order,PAYMENT
"an error message pops when I attempt to make a payment with card, what should I do?",PAYMENT
"I have an issue when trying to pay for my online order, what should I do to inform of it?",PAYMENT
"I have a problem paying with card, what can I do to notify it?",PAYMENT
"I got an error when I attempted to pay, but my card was charged anyway, how can I notify it?",PAYMENT
I want to solve payment problems,PAYMENT
"i got an error message when i tried to make a payment, but my card was charged anyway and i want to inform of it, please",PAYMENT
"I have an issue making a payment with card, what can I do to report it?",PAYMENT
"I got an error message when I tried to pay, but my card was charged anyway, report it",PAYMENT
"I have a problem when trying to make a payment with card, how can I inform of it?",PAYMENT
I have a problem paying for mmy online order,PAYMENT
i need help reporting payment issues,PAYMENT
"i have an issue when trying to pay for my online order, help me inform of it",PAYMENT
"I have a problem when trying to make an payment, what can I do to notify it?",PAYMENT
"i got an error when i tried to make a payment, but i was charged anyway, how can i report it?",PAYMENT
"I got an error when I tried to pay, but I was charged anyway, inform of it",PAYMENT
"I have an issue when trying to pay for my order, help me notify it",PAYMENT
ask an agent if i can solve a payment problem,PAYMENT
can I notify a problem paying?,PAYMENT
"I get an error when I try to make a payment for my online order, what can I do?",PAYMENT
"I got an error message when I attempted to make a payment, but my card was charged anyway, how can I report it?",PAYMENT
"an error pops when I try to make a payment for my online order, what should I do?",PAYMENT
"I have an issue when trying to pay with card, I need help notifying it",PAYMENT
"I have a problem paying, what do I have to do to report it?",PAYMENT
can u ask an agent if i could inform of fucking payment issues ?,PAYMENT
"I got an error message when I tried to pay, but I was charged anyway, how can I report it?",PAYMENT
"I got an error message when I attempted to make a payment, but my card was charged anyway, help me inform of it",PAYMENT
how can I notify a payment problem?,PAYMENT
"I have an issue making a payment with card,how do I notify it?",PAYMENT
I have an issue making a payment and I want to report it,PAYMENT
help me inform of a payment problem,PAYMENT
can i solve issues paying?,PAYMENT
"I have a problem when trying to pay with card, help me inform of it",PAYMENT
"I have an issue paying for my order, can I inform of it?",PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway, I need help informing of it",PAYMENT
could you ask an agent how to report issues paying ?,PAYMENT
"i want to notify an issue making a payment, can u help me?",PAYMENT
i want to report a problem paying,PAYMENT
"i wanna report a problem making a payment, what do i have to do?",PAYMENT
"I want to notify a payment problem, what should I do?",PAYMENT
"could you ask an agent if I could report a fucking payment issue, please?",PAYMENT
"I have a problem when trying to pay, report it",PAYMENT
"I got an error message when I attempted to pay, but I was charged anyway, help me report it",PAYMENT
"I get an error when I attempt to pay for my online order, what should I do?",PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway, how can I inform of it?",PAYMENT
I have an issue paying for my order and I want to report it,PAYMENT
"I get an error message when I attempt to pay, what should I do?",PAYMENT
"i have a problem when trying to pay for my order, can i notify it?",PAYMENT
I need help solving problems with my payment,PAYMENT
where can I report issues with my payment?,PAYMENT
"I have a problem paying with card, notify it",PAYMENT
i have an issue when trying to make a payment and i wanna notify it,PAYMENT
"the payment didn't go through, what do I have to do?",PAYMENT
where do I inform of payment problems?,PAYMENT
how do i notify problems making a payment?,PAYMENT
Iget an error message whyen I attempt to pay,PAYMENT
"I got an error when I tried to pay, but I was charged anyway, how can I notify it?",PAYMENT
where can I notify problems paying?,PAYMENT
how do I inform of payment issues?,PAYMENT
"an error pops when I try to make a payment, what should I do?",PAYMENT
"i have an issue when trying to pay with card, could i inform of it?",PAYMENT
"I have a problem making a payment with caard, report it",PAYMENT
where to report an issue paying,PAYMENT
"i have a problem paying , what  do i have to do to report it?",PAYMENT
"I didn't get a payment confirmaiton, what can I do ?",PAYMENT
"i have an issue paying with card, notify it",PAYMENT
how can I report problems with my payment?,PAYMENT
"i got an error when i attempted to pay, but my card was charged anyway, what should i do to notify it?",PAYMENT
"I have an issue making a payment, report it",PAYMENT
"i got an error message when i attempted to pay, but i was charged anyway and i wanna inform of it",PAYMENT
"I got an error when I tried to pay, but my card was charged anyway, can you help me?",PAYMENT
"I got an error message when I attempted to make a payment, but my card was charged anyway, how do I report it?",PAYMENT
"an error message pops when I attempt to make a payment for my order, what do I have to do?",PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway, how can I report it?",PAYMENT
"I have a problem when trying to pay for my online order, can you inform of it?",PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway",PAYMENT
"I have an issue paying, report it",PAYMENT
"I got an error message when I tried to pay, but my card was charged anyway, what should I do?",PAYMENT
"please, can u ask an agent if i can solve a problem with my payment?",PAYMENT
ask an agent if i could notify a fucking problem with my payment,PAYMENT
I have an issue paying for my online order and I want to notify it,PAYMENT
"i have a problem paying, can i notify it?",PAYMENT
"I have an issue when trying to make a payment, help me inform of it",PAYMENT
"I'd like to report a problem paying, could you help me?",PAYMENT
"i wanna report a problem paying, what do i have to do?",PAYMENT
"I have an issue when trying to pay, report it",PAYMENT
"I get a error hwen I try to pay with card, what do I have to do?",PAYMENT
i have an issue paying for my order and i wanna report it,PAYMENT
"help me notify issues paying, please",PAYMENT
"an error pops when I attempt to pay with card, what can I do?",PAYMENT
"please, can you ask an agent where I can report issues paying?",PAYMENT
"I got an error when I tried to make a payment, but I was charged anyway, how can I notify it?",PAYMENT
"i got an error message when i tried to make a payment, but my card was charged anyway, can i notify it?",PAYMENT
"my card was declined, what should I do?",PAYMENT
"i have an issue paying, what do i have to do to notify it?",PAYMENT
"I would like to notify an issue paying, could you help me?",PAYMENT
"i got an error when i attempted to make a payment, but my card was charged anyway, i need help notifying it",PAYMENT
"i got an error when i tried to make a payment, but i was charged anyway, what can i do to inform of it?",PAYMENT
"I have an issue when trying to make a payment with card, what can I do to report it?",PAYMENT
"i got an error message when i attempted to pay, but i was charged anyway, notify it",PAYMENT
help me report a payment problem,PAYMENT
"an error message pops when I attempt to pay with card, what can I do?",PAYMENT
"I didn't get a payment validation, what do I have to do?",PAYMENT
ask an agent where I could report a fucking issue making a payment,PAYMENT
"the transaction was declined, what can I do?",PAYMENT
"I got an error message when I attempted to pay, but I was charged anyway, I need help notifying it",PAYMENT
"I have a problem when trying to make a payment, how do I inform of it?",PAYMENT
"i have an issue when trying to pay for my order, what should i do to report it?",PAYMENT
"I get an error when I attempt to pay with card, can you help me?",PAYMENT
"an error message pops when I try to make a payment for my order, can you help me?",PAYMENT
"I got an error when I attempted to pay, but my card was charged anyway, can you notify it?",PAYMENT
"i have a problem paying, could u report it?",PAYMENT
"I got an error when I tried to pay, but my card was charged anyway, how do I inform of it?",PAYMENT
can I solve an issue with my payment?,PAYMENT
"please, ask an agent where i can notify problems making a payment",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, can you help me?",PAYMENT
"i wanna inform of a problem with my payment, can u help  me?",PAYMENT
"i have an issue when trying to pay with card, what do i have to do?",PAYMENT
"I have an issue when trying to pay for my order, can I inform of it?",PAYMENT
ask an agent how to solve a problem with my payment,PAYMENT
i wanna report problems paying,PAYMENT
"I got an error when I tried to pay, but my card was charged anyway, how can I notify it?",PAYMENT
"I want to inform of a problem paying, what should I do?",PAYMENT
I have an issue making a payment,PAYMENT
"I have a problem paying for my order,  help me report it",PAYMENT
can u ask an agent where to report issues with my payment?,PAYMENT
how can I inform of issues making an payment?,PAYMENT
how can i report an issue making a payment?,PAYMENT
help me solve issues making a payment,PAYMENT
"I haev a problem paying for my online order, can you teport it?",PAYMENT
"i got an error when i tried to pay, but my card was charged anyway, what can i do to report it?",PAYMENT
can u ask an agent if i can notify problems making a payment?,PAYMENT
"i have a problem when trying to pay for my online order, i need help reporting it",PAYMENT
how can I inform of problems making a payment?,PAYMENT
"i have a problem when trying to make a payment, help me inform of it",PAYMENT
"I have a rpoblem paying for my online order, how do I report it?",PAYMENT
"i have an issue making a payment with card, help me inform of it",PAYMENT
"i got an error message when i attempted to make a payment, but i was charged anyway, can u inform of it?",PAYMENT
ask an agent to report a payment issue,PAYMENT
"ask an agent how to solve issues making a payment, please",PAYMENT
"I got an error message when I attempted to make a payment, but my card was charged anyway, what should I do?",PAYMENT
"an error message pops when I attempt to make a payment, what do I have to do?",PAYMENT
"I want to report an issue paying, what do I have to do?",PAYMENT
"I have an issue paying for my order, can you report it?",PAYMENT
"I got an error when I tried to pay, but I was charged anyway, can I notify it?",PAYMENT
"I have a problem when trying to make a payment with card, what do I have to do to report it?",PAYMENT
ask an agent to notify problems paying,PAYMENT
"I have an issue when trying to pay for my order, I need help notifying it",PAYMENT
"I have a problem when trying to pay with cadr, can you help me?",PAYMENT
how do I report an issue making a payment?,PAYMENT
"I got an error message when I tried to make a payment, but my card was charged anyway, can you inform of it?",PAYMENT
"i have an issue when trying to pay with card, what should i do to inform of it?",PAYMENT
"I have a problem making a payment with card, can I report it?",PAYMENT
"i got an error message when i tried to pay, but i was charged anyway, i need help informing of it",PAYMENT
"I want to inform fo an payment issue, can you help me?",PAYMENT
"I ahve an issue when trying to make a payment, inform of it",PAYMENT
"I got an error message when I tried to pay, but my card was charged anyway, can I report it?",PAYMENT
"I got an error when I attempted to pay, but I was charged anyway, what do I have to do?",PAYMENT
"i have a problem making a payment, i need help informing of it",PAYMENT
"I have an issue making a payment, what should I do to inform of it?",PAYMENT
"I have an issue when trying to pay, what do I have to od to report it?",PAYMENT
"please, can u ask an agent where i could report payment problems?",PAYMENT
"I want to inform of a probelm making a payment, can you help me?",PAYMENT
"can u ask an agent where i can inform of issues making a payment, please?",PAYMENT
where to report issues with my payment,PAYMENT
"please, could u ask an agent how i could notify an issue paying?",PAYMENT
an error pops when i try to pay with card,PAYMENT
"I have an issue paying for my online order, what can I do to report it?",PAYMENT
"I want to notify an issue making a payment, what can I do?",PAYMENT
"I have an issue when trying to make a payment, how can I inform of it?",PAYMENT
"i have an issue paying with card, what can i do to inform of it?",PAYMENT
"I got an error message when I tried to make a payment, but my card wa charged anyway, what can I do?",PAYMENT
how can I notify a payent issue?,PAYMENT
"I got an error when I attempted to make a payment, but my card was charged anyway, how do I notify it?",PAYMENT
where can I report payment issues?,PAYMENT
"I have an issue paying for my online order, can you report it?",PAYMENT
"an error message pops when I try to pay with card, what can I do?",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, help me inform of it",PAYMENT
"I get an error when I attempt to make a payment for my online order, what should I do?",PAYMENT
"I want to report an issue making a payment, can you help me?",PAYMENT
how can I inform of issues with my payment?,PAYMENT
"I want to solve an issue making a payment, what should I do?",PAYMENT
I want to report a payment issue,PAYMENT
"I have an issue paying, I need help informing of it",PAYMENT
"I got an error when I tried to pay, but I was charged anyway , what should I do?",PAYMENT
"I get an error when I attempt to make a payment for my online order, can you help me?",PAYMENT
"please, could you ask an agent where I can inform of an issue paying?",PAYMENT
"i have a problem when trying to pay with card, help me notify it",PAYMENT
"I have an issue making a payment, can I report it?",PAYMENT
where do I report issues making a payment?,PAYMENT
"i got an reror mesage when i attempted to pay, but i was charged anyway and i want to notify it",PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, can I report it?",PAYMENT
"I have an issue paying with card, what should I do to notify it?",PAYMENT
"I got an error message when I tried to pay , but my card was charged anyway, I need help reporting it",PAYMENT
could u ask an agent where to report a problem paying?,PAYMENT
i have an issue paying and i wanna notify it,PAYMENT
"i got an error when i tried to make a payment, but my card was charged anyway, how can i inform of it?",PAYMENT
"i have a problem when trying to make a payment with card, help me notify it",PAYMENT
"I have a problem when trying to pay with card, can I notify it?",PAYMENT
"ask an agent if I can solve problems with my payment, please",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, notify it",PAYMENT
help me inform of a problem paying,PAYMENT
wheere to notify an issue with my payment,PAYMENT
"I have an issue when trying to pay for my online order, what can I do to report it?",PAYMENT
"I have a problem paying with card, what do I have to do to inform of it?",PAYMENT
"I have an issue when trying to pay, what can I do to notify it?",PAYMENT
"I got an error message when I attempted to pay, but I was charged anyway, I need help informing of it",PAYMENT
I need help solving an issue making a payment,PAYMENT
"please, can u ask an agent where i can report problems making a payment?",PAYMENT
an error message pops when I try to make a payment,PAYMENT
"I want to solve an issue making a payment, what do I have to do?",PAYMENT
I need help solving a payment problem,PAYMENT
"I got an error when I tried to pay, but I was charged anyway, what do I have to do to notify it?",PAYMENT
"I have a problem paying with card, can you inform of it?",PAYMENT
"I have an issue making a payment, notify it",PAYMENT
"an error pops when i try to pay with card, what do i have to do?",PAYMENT
could u ask an agent how to report a problem paying?,PAYMENT
"I have an issue when trying to pay, what can I do to inform of it?",PAYMENT
can u ask an agent if i can report a problem paying?,PAYMENT
"I got an error message when I tried to make a payment, but I was charged anyway and I want to report it",PAYMENT
"i get an error message when i try to make a payment with card, what do i have to do?",PAYMENT
"I get an error when I attempt to pay for my order, what should I do?",PAYMENT
can I solve problems with my payment?,PAYMENT
"i get an error message when i try to make a payment for my online order, what do i have to do?",PAYMENT
how could i notify issues paying?,PAYMENT
i have a problem when trying to pay for my order and id like to notify it,PAYMENT
"an error message pops when I try to make a payment, what can I do?",PAYMENT
the transfer was declined,PAYMENT
"I have an issue making a payment, what should I do to report it?",PAYMENT
where to notify a fucking payment problem,PAYMENT
"i have a problem when trying to pay for my order, how do i notify it ?",PAYMENT
"I get an error when I attempt to make a payment for my order, what can I do?",PAYMENT
"id like to solve a problem paying, what can i do?",PAYMENT
can u ask an agent if i can report problems paying?,PAYMENT
how canI solve a payment issue ?,PAYMENT
"I have a problem when trying to pay for my order, could you report it?",PAYMENT
help me notify payment issues,PAYMENT
could u ask an agent if i could inform of a payment issue?,PAYMENT
"I got an error when I tried to make a payment, but I was charged anyway, can you notify it?",PAYMENT
"i have an issue when trying to make a payment with card, what do i have to do to notify it?",PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, how can I inform of it?",PAYMENT
"I have an issue paying for my order, how can I report it?",PAYMENT
"i have an issue when trying to make a payment, what can i do?",PAYMENT
can i notify issues making a payment ?,PAYMENT
"an error message pops when I try to make a payment for my order, what can I do?",PAYMENT
i need help solving a problem with my payment,PAYMENT
i wanna inform of an issue with my payment,PAYMENT
"I have a problem when trying to pay for my order, how do I notify it?",PAYMENT
I need help solving a payment issue,PAYMENT
"please, ask an agent to report an issue making a payment",PAYMENT
i need help notifying fucking issues with my payment,PAYMENT
"could you ask an agent how to report problems making a payment, please?",PAYMENT
ask an agent how i could solve payment problems,PAYMENT
"I have a problem paying with card, what should I do?",PAYMENT
"I got an error message when I tried to make a payment, but my card was charged anyway, what should I do?",PAYMENT
"i got an error message when i attempted to pay, but my card was charged anyway and i want to notify it",PAYMENT
"I have an issue paying, can I inform of it?",PAYMENT
"i got an error when i attempted to make a payment, but my card was charged anyway, i need help notifying it, please",PAYMENT
where do I inform of an issud making a payment?,PAYMENT
"i have a problem when trying to make a payment, what should i do to inform of it?",PAYMENT
"I have a problem when trying to make a payment, notify it",PAYMENT
where can I notify issues with my payment?,PAYMENT
can u ask an agent where to inform of a problem paying?,PAYMENT
"i got an error when i attempted to pay, but i was charged anyway, can i report it?",PAYMENT
"I have a problem making a payment , inform of it",PAYMENT
can u ask an agent how i can inform of a payment prolem?,PAYMENT
"an error message pops when I attempt to make a payment with card, can you help me?",PAYMENT
"i have a problem making a payment, what do i have to do?",PAYMENT
"I have an issue paying with card, can I report it?",PAYMENT
"I have an issue making a payment with card, how can I inform of it?",PAYMENT
"id like to notify a payment issue, can u help me?",PAYMENT
"ask an agent how to inform of fucking issues paying, please",PAYMENT
how can I solve a problem with my payment?,PAYMENT
"I got aan error message when I tried to pay, but my card was charged anyway, what do I have to do to notify it?",PAYMENT
i have a problem when trying to pay for my order aand i wanna inofrm of it,PAYMENT
"I would like to report an issue making a payment, what can I do?",PAYMENT
"I got an error message when I tried to make a payment, but my card was charged anyway, notify it",PAYMENT
"i need help informing of a fucking issue making a payment, please",PAYMENT
"I got an error when I tried to make a payment, but my card was charged anyway, help me report it",PAYMENT
"I got an error when I attempted to make a payment, but I was charged anyway, how do I notify it?",PAYMENT
the paymdnt didn't go through,PAYMENT
"i have an issue making a payment with card, what should i do?",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, what do I have to do to inform of it?",PAYMENT
"please, can you ask an agent if I can report payment issues?",PAYMENT
"I have an issue when trying to pay for my online order, what do I have to do to notify it?",PAYMENT
how can i solve payment issues?,PAYMENT
"an error message pops when I attempt to pay for my order, what should I do?",PAYMENT
how to report a problem paying,PAYMENT
"i got an error when i tried to pay, but i was charged anyway, what can i do to notify it?",PAYMENT
"I get an error when I attempt to pay for my online order, what can I do?",PAYMENT
"id like to notify an issue with my payment, could u help e?",PAYMENT
ask an agent how i can inform of payment issues,PAYMENT
"please, can you ask an agent if I could report issues making a payment?",PAYMENT
"I got an error when I tried to pay, but I was charged anyway, I need help reporting it",PAYMENT
how can I report issues making a payment?,PAYMENT
"I have a problem when trying to pay, I need help informing of it",PAYMENT
where do I notify a problem with my payment?,PAYMENT
"an error message pops when I attempt to make a payment for my online order, what do I have to do?",PAYMENT
"i got an error message when i tried to pay, but i was charged anyway, how can i report it?",PAYMENT
can u ask an agent how i can notify problems paying?,PAYMENT
"I have an issue when trying to pay for my order, can you report it?",PAYMENT
"I have a problem when trying to make a payment with card , how do I inform of it?",PAYMENT
"i have a issue when trying to pay with card, cani report it?",PAYMENT
could u ask an agent if i could report an issue making a payment?,PAYMENT
"I have a problem when trying to pay with card, can I inform of it?",PAYMENT
ak an agent if i can notify a problem paying,PAYMENT
could you ask an agent how ot notify a problem making an payment?,PAYMENT
"an error pops when I try to make a payment for my order, can you help me?",PAYMENT
ask an agent if i can solve payment issues,PAYMENT
"i got an error when i attempted to make a payment, but i was charged anyway, what do i have to do?",PAYMENT
how do I report issues making a payment?,PAYMENT
where can i report a problem paying?,PAYMENT
"I have an issue when trying to pay with card , help me report it",PAYMENT
ask an agent where i can inform of an issue with my payment,PAYMENT
I didn't get an paymentconfirmation,PAYMENT
"I have an issue when trying to pay, how can I inform of it?",PAYMENT
"i have a problem paying with card, could i inform of it?",PAYMENT
"i have a problem when trying to pay for my online order, what can i do to inform of it?",PAYMENT
"i got an error message when i tried to make a payment, but my card was charged anyway, i need help informing of it",PAYMENT
"i have an issue paying for my online order, i need help notifying it",PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, what should I do to report it?",PAYMENT
"id like to report a problem making a payment, can u help me?",PAYMENT
"I got an error message when I attempted to pay, but my card was charged anyway, what can I do to notify it?",PAYMENT
"i have a problem paying for my order, what should i do to inform of it?",PAYMENT
"I got an error message when I tried to make a payment, but I was charged anyway, can you inform of it?",PAYMENT
"I got an error message when I attempted to make a payment, but I was charged anyway, what should I do to inform of it?",PAYMENT
"could you ask an agent where to notify issues making a payment, please?",PAYMENT
where to notify an issue paying,PAYMENT
"I get an error when I attempt to pay for my order, can you help me?",PAYMENT
"i got an error message when i tried to pay, but my card was charged anyway, can u inform of it?",PAYMENT
I have a problem when trying to make a payment and I want to report it,PAYMENT
"I have a problem making a payment, what can I do to inform of it?",PAYMENT
can you ask an agent how I could notify a payment issue?,PAYMENT
can I wolve an issue paying?,PAYMENT
"I didn't get a payment validation, can you help me?",PAYMENT
I have a problem paying with card and I want to inform of it,PAYMENT
"I have a problem when trying to pay with card, can you notify it?",PAYMENT
help me report an issue making a payment,PAYMENT
where could i report an issue making a payment?,PAYMENT
"I got an error when I tried to pay, but my card was charged anyway, what do I have to do to report it?",PAYMENT
I have a problem making a payment with card,PAYMENT
"I got an error message when I tried to pay, but I was charged anyway, how can I inform of it?",PAYMENT
I needx help reporting problems wit my payment,PAYMENT
"ask an agent if i can inform of issues paying, please",PAYMENT
"I want to inform of an issue making a payment, what should I do?",PAYMENT
"i have an issue paying for my order, i need help reporting it",PAYMENT
"I have an isue paying with card, how do I notify it?",PAYMENT
"i got an error when i tried to make a payment, but i was charged anyway, help me inform of it",PAYMENT
"I got an error message when I tried to pay, but my card was charged anyway, what do I have to do to inform of it?",PAYMENT
"I have a problem paying, I need help informing of it",PAYMENT
"I have a problem paying, what should I do to report it?",PAYMENT
"i have an issue when trying to pay with card, what do i have to do to inform of it?",PAYMENT
where to notify a payment problem,PAYMENT
"I got an error message when I attempted to pay, but I was charged anyway, what do I have to do to inform of it?",PAYMENT
how to report  prbolems with my payment,PAYMENT
"I want to inform of an issue making a payment, what do I have to do?",PAYMENT
"I got an error message when I tried to pay, but I was charged anyway, help me report it",PAYMENT
"I get an error when I try to pay for my order, what should I do?",PAYMENT
"I got an error message when I attempted to pay, but I was charged anyway, can you report it?",PAYMENT
how can i solve issues making a payment?,PAYMENT
how do i inform of issues making an payment?,PAYMENT
ask an agent where i can report issues with my payment,PAYMENT
"could you ask an agent how to inform of a problem with my payment, please?",PAYMENT
"I have a problem paying with card, help me inform of it",PAYMENT
an error pops when I try to pay for my online order,PAYMENT
"i have an issue paying with card, what do i have to do to inform of it?",PAYMENT
